transcript_id,transcript_position,score
AT3G53260.1,1139,0.6069942307845919
AT3G53260.1,1388,0.027975885536469142
AT3G53260.1,1424,0.020230354228273583
AT3G53260.1,1436,0.16441618751751463
AT3G53260.1,1532,0.032061357760729
AT3G53260.1,1672,0.2295459563499732
AT3G53260.1,1704,0.20261980517576988
AT3G53260.1,1729,0.019798837533684728
AT3G53260.1,1969,0.8047087841178466
AT3G53260.1,2075,0.09058173910438747
AT3G53260.1,2100,0.1923171100040422
AT3G53260.1,2316,0.17616830468562647
AT3G53260.1,2334,0.13522640032320157
AT3G53260.1,2430,0.5867121639115307
AT3G53260.1,2446,0.005155338173176584
AT3G53260.1,2517,0.5856222272367592
AT3G53260.1,2585,0.13424413047345624
AT3G53260.1,2784,0.29671214416226693
AT3G53260.1,2808,0.12628590638910592
AT3G53280.1,884,0.014951753576911017
AT3G53280.1,996,0.061425812055367845
AT3G53280.1,1031,0.10766658859970993
AT3G53280.1,1090,0.29503017543604826
AT3G53280.1,1176,0.007882867041836649
AT3G53280.1,1277,0.044538591195906196
AT3G53280.1,1312,0.010733859188583833
AT3G53420.1,780,0.2903972964887036
AT3G53420.2,713,0.2903972964887036
AT3G53430.1,869,0.3496090307087792
AT3G53430.1,909,0.7715576357245721
AT3G53460.1,189,0.5171593277209628
AT3G53460.2,189,0.45046575851650855
AT3G53460.3,203,0.5171593277209628
AT3G53460.4,203,0.5171593277209628
AT3G53460.1,851,0.03627990724072589
AT3G53460.2,851,0.05067322443261436
AT3G53460.3,865,0.03627990724072589
AT3G53460.4,928,0.03627990724072589
AT3G53460.1,959,0.5330150799630463
AT3G53460.2,959,0.7287331662511255
AT3G53460.3,973,0.5330150799630463
AT3G53460.4,1036,0.5330150799630463
AT3G53460.1,1212,0.29788649947886575
AT3G53460.3,1208,0.3494880412119864
AT3G53460.4,1289,0.3494880412119864
AT3G53460.1,1520,0.46889475233680555
AT3G53460.3,1516,0.46889475233680555
AT3G53470.1,118,0.3395918930970256
AT3G53470.2,138,0.3395918930970256
AT3G53470.1,271,0.7081016785495889
AT3G53470.2,294,0.7081016785495889
AT3G53470.1,340,0.42019520266481847
AT3G53470.2,363,0.42019520266481847
AT3G53470.1,351,0.3079771271024325
AT3G53470.2,374,0.3079771271024325
AT3G53500.1,220,0.655623840273688
AT3G53500.2,226,0.6745405453357005
AT3G53500.3,226,0.6632093484922358
AT3G53500.1,637,0.3337679848802834
AT3G53500.2,425,0.3337679848802834
AT3G53500.3,913,0.31769655630885485
AT3G53500.1,712,0.47814750917085114
AT3G53500.2,500,0.5028563159890329
AT3G53500.3,988,0.47814750917085114
AT3G53500.1,727,0.2574169857674516
AT3G53500.2,515,0.2574169857674516
AT3G53500.3,1003,0.22259734648889445
AT3G53500.1,787,0.0350130089637224
AT3G53500.2,575,0.029683561985881863
AT3G53500.3,1063,0.03293314207520325
AT3G53500.1,955,0.2621643633667342
AT3G53500.2,743,0.2621643633667342
AT3G53500.3,1231,0.2621643633667342
AT3G53500.1,1009,0.28487109379632647
AT3G53500.2,797,0.28487109379632647
AT3G53500.3,1285,0.28487109379632647
AT3G53500.1,1105,0.3859519066039233
AT3G53500.2,893,0.3859519066039233
AT3G53500.3,1381,0.3859519066039233
AT3G53500.1,1162,0.187390062003738
AT3G53500.2,950,0.14315910990443134
AT3G53500.3,1438,0.187390062003738
AT3G53500.1,1327,0.1883806147930095
AT3G53500.2,1115,0.1883806147930095
AT3G53500.3,1603,0.1883806147930095
AT3G53520.1,333,0.16782717309886325
AT3G53520.2,84,0.21299993732650552
AT3G53520.3,84,0.21299993732650552
AT3G53520.4,345,0.16782717309886325
AT3G53520.1,864,0.060272068425020954
AT3G53520.2,615,0.05649440280121002
AT3G53520.3,615,0.05649440280121002
AT3G53520.1,873,0.12480618219712997
AT3G53520.2,624,0.12480618219712997
AT3G53520.3,624,0.12480618219712997
AT3G53520.4,879,0.13540935967003123
AT3G53520.1,1059,0.029341415657750985
AT3G53520.2,810,0.029341415657750985
AT3G53520.3,810,0.029341415657750985
AT3G53520.4,1065,0.029341415657750985
AT3G53520.1,1265,0.319686289886792
AT3G53520.2,1010,0.381922994210748
AT3G53520.3,1014,0.6105496618949265
AT3G53520.4,1271,0.319686289886792
AT3G53520.1,1451,0.17159580420251008
AT3G53520.2,1196,0.2117707444727407
AT3G53520.3,1200,0.2117707444727407
AT3G53520.4,1532,0.17159580420251008
AT3G53520.1,1510,0.14492467633291928
AT3G53520.2,1255,0.14492467633291928
AT3G53520.3,1259,0.14492467633291928
AT3G53520.4,1591,0.14492467633291928
AT3G53520.1,1687,0.6349547004136704
AT3G53520.2,1432,0.6349547004136704
AT3G53520.3,1436,0.6349547004136704
AT3G53520.4,1768,0.6349547004136704
AT3G53520.1,1722,0.5340658983091856
AT3G53520.2,1467,0.5328794407807669
AT3G53520.3,1471,0.5328794407807669
AT3G53520.4,1803,0.5282123678726207
AT3G53560.1,673,0.09444023249182512
AT3G53560.2,754,0.09444023249182512
AT3G53560.1,882,0.044269068073637945
AT3G53560.2,963,0.044269068073637945
AT3G53560.1,989,0.051095338460882295
AT3G53560.2,1070,0.051095338460882295
AT3G53560.1,1023,0.09820523376524337
AT3G53560.2,1104,0.09820523376524337
AT3G53560.1,1184,0.14378739196511248
AT3G53560.2,1265,0.14378739196511248
AT3G53580.1,364,0.09445169072843546
AT3G53580.1,375,0.029842635730508226
AT3G53580.1,418,0.12906255323924443
AT3G53580.1,496,0.3602500746973398
AT3G53580.1,662,0.0721517884186463
AT3G53580.1,722,0.28114281573971495
AT3G53580.1,736,0.062413348618409636
AT3G53580.1,744,0.3391935137168469
AT3G53580.1,902,0.3206159727308972
AT3G53580.1,981,0.524674079282055
AT3G53580.1,985,0.007598220598475588
AT3G53580.1,1151,0.34593760335708373
AT3G53580.1,1395,0.011484559248522362
AT3G53610.1,570,0.539120617478311
AT3G53610.2,243,0.539120617478311
AT3G53610.3,693,0.539120617478311
AT3G53610.1,623,0.2965238371697489
AT3G53610.2,296,0.2965238371697489
AT3G53610.3,746,0.2965238371697489
AT3G53610.1,696,0.32778955663670317
AT3G53610.2,369,0.32778955663670317
AT3G53610.3,819,0.32778955663670317
AT3G53610.1,1014,0.36294274757066863
AT3G53610.2,687,0.36294274757066863
AT3G53610.3,1137,0.36294274757066863
AT3G53610.1,1228,0.7504997462835855
AT3G53610.2,901,0.7504997462835855
AT3G53610.3,1351,0.7504997462835855
AT3G53610.1,1238,0.8788583796597177
AT3G53610.2,911,0.8788583796597177
AT3G53610.3,1361,0.8788583796597177
AT3G53610.1,1277,0.14618029888398007
AT3G53610.2,950,0.14618029888398007
AT3G53610.3,1400,0.14618029888398007
AT3G53610.1,1290,0.5219539257116286
AT3G53610.2,963,0.5219539257116286
AT3G53610.3,1413,0.5219539257116286
AT3G53630.1,247,0.07821488222123467
AT3G53630.2,173,0.09021734726496482
AT3G53630.1,845,0.1436747844442345
AT3G53630.2,1243,0.1561193795703922
AT3G53630.1,909,0.05798870837904615
AT3G53630.2,1307,0.057331247208484544
AT3G53630.1,1027,0.7256881627422069
AT3G53630.2,1425,0.7256881627422069
AT3G53710.1,169,0.030964786761428918
AT3G53710.2,94,0.030964786761428918
AT3G53710.3,10,0.030964786761428918
AT3G53710.1,496,0.07000689205767543
AT3G53710.2,421,0.07000689205767543
AT3G53710.3,337,0.07000689205767543
AT3G53710.1,524,0.08542588100690135
AT3G53710.2,449,0.08542588100690135
AT3G53710.3,365,0.08542588100690135
AT3G53710.1,595,0.017506214134816303
AT3G53710.2,520,0.017506214134816303
AT3G53710.3,436,0.017506214134816303
AT3G53710.1,950,0.4029747862850265
AT3G53710.2,875,0.4029747862850265
AT3G53710.3,791,0.4029747862850265
AT3G53710.1,1065,0.19218671737560789
AT3G53710.2,990,0.19218671737560789
AT3G53710.3,906,0.19218671737560789
AT3G53710.1,1103,0.4505845795273484
AT3G53710.2,1028,0.4505845795273484
AT3G53710.3,944,0.4505845795273484
AT3G53710.1,1110,0.3067911134652161
AT3G53710.2,1035,0.3067911134652161
AT3G53710.3,951,0.3067911134652161
AT3G53710.1,1231,0.49222928594344356
AT3G53710.2,1156,0.49222928594344356
AT3G53710.3,1072,0.49222928594344356
AT3G53710.1,1246,0.17845304606774667
AT3G53710.2,1171,0.17845304606774667
AT3G53710.3,1087,0.17845304606774667
AT3G53710.1,1519,0.2173152477517837
AT3G53710.2,1444,0.18460290641830893
AT3G53710.3,1360,0.18460290641830893
AT3G53710.1,1530,0.5931823294995334
AT3G53710.2,1455,0.5581953409639846
AT3G53710.3,1371,0.5931823294995334
AT3G53710.1,1599,0.2127300819617851
AT3G53710.2,1600,0.2127300819617851
AT3G53710.3,1431,0.2127300819617851
AT3G53710.1,1827,0.5553175947466953
AT3G53710.2,1828,0.5553175947466953
AT3G53710.3,1659,0.5553175947466953
AT3G53730.1,598,0.20298346337975412
AT3G53730.1,640,0.06844011836552731
AT3G53730.1,785,0.3470318996979887
AT3G53730.1,888,0.14019969423291376
AT3G53740.1,33,0.20181862556409944
AT3G53740.2,91,0.20181862556409944
AT3G53740.3,16,0.19182096481410926
AT3G53740.1,116,0.5649194618915065
AT3G53740.2,174,0.5649194618915065
AT3G53740.3,96,0.5649194618915065
AT3G53740.4,184,0.5649194618915065
AT3G53740.1,183,0.3945388030979335
AT3G53740.2,241,0.430752316124546
AT3G53740.3,163,0.3945388030979335
AT3G53740.4,251,0.3945388030979335
AT3G53740.1,199,0.26590659107417264
AT3G53740.2,257,0.26590659107417264
AT3G53740.3,179,0.26590659107417264
AT3G53740.4,267,0.26590659107417264
AT3G53740.1,508,0.3617931287653462
AT3G53740.2,593,0.35645414571449874
AT3G53740.3,515,0.3617931287653462
AT3G53740.4,603,0.35645414571449874
AT3G53870.1,700,0.6291956890544853
AT3G53870.1,719,0.18701732690867384
AT3G53870.1,961,0.4857272275128242
AT3G53970.1,411,0.09430391599355432
AT3G53970.2,411,0.09430391599355432
AT3G53970.1,1092,0.020118566582991562
AT3G53970.2,1213,0.03702685638916467
AT3G53970.2,1224,0.25556050834327587
AT3G53980.1,219,0.03324255998413125
AT3G53980.2,25,0.03324255998413125
AT3G53980.1,255,0.024407907393337452
AT3G53980.2,61,0.02192158378859218
AT3G53990.1,177,0.09669668075959677
AT3G53990.2,97,0.09669668075959677
AT3G53990.1,264,0.19711136075938507
AT3G53990.2,184,0.19711136075938507
AT3G53990.1,464,0.19996682694887036
AT3G53990.2,470,0.22699736664572856
AT3G53990.1,785,0.09550665597949166
AT3G53990.2,791,0.09550665597949166
AT3G54030.1,794,0.11589011716745928
AT3G54030.1,828,0.3878385267485006
AT3G54030.1,972,0.033516015583629995
AT3G54030.1,1072,0.5125058578748334
AT3G54030.1,1125,0.07423078664159513
AT3G54030.1,1147,0.15282758897160462
AT3G54030.1,1672,0.4364192247150893
AT3G54050.1,380,0.11638020601420544
AT3G54050.2,325,0.10068470673484052
AT3G54050.1,964,0.0925653186609727
AT3G54050.2,909,0.0925653186609727
AT3G54050.1,1034,0.17239226488156267
AT3G54050.2,979,0.17239226488156267
AT3G54050.1,1190,0.11266398378419204
AT3G54050.2,1135,0.11266398378419204
AT3G54050.1,1262,0.6034627922516487
AT3G54050.2,1207,0.6034627922516487
AT3G54050.1,1505,0.1653869623519152
AT3G54050.1,1512,0.2032800879877003
AT3G54080.1,372,0.01534951866399314
AT3G54080.1,389,0.10608250399743882
AT3G54080.1,629,0.29970937180849166
AT3G54080.1,858,0.132969004866577
AT3G54080.1,921,0.3274567387716147
AT3G54080.1,997,0.10818310135895377
AT3G54080.1,1061,0.08012740564954722
AT3G54080.1,1102,0.11802981194697763
AT3G54080.1,1167,0.03622212229047399
AT3G54080.1,1253,0.04220260574189645
AT3G54090.1,145,0.30171612705786116
AT3G54090.1,263,0.022077804301217842
AT3G54090.1,327,0.2778024528516928
AT3G54090.1,696,0.10057216817541095
AT3G54090.1,750,0.2947426636742446
AT3G54090.1,925,0.22206753169250204
AT3G54090.1,1003,0.02600697355089541
AT3G54090.1,1072,0.0950848570537425
AT3G54090.1,1126,0.17290998282631517
AT3G54090.1,1194,0.6922639467365249
AT3G54090.1,1254,0.13576043756090936
AT3G54090.1,1293,0.30556797339669
AT3G54090.1,1338,0.008082480792062306
AT3G54090.1,1425,0.3203282695177445
AT3G54090.1,1529,0.7461685566804155
AT3G54090.1,1552,0.4167623727776484
AT3G54110.1,86,0.09497546888947231
AT3G54110.1,184,0.010058952032675109
AT3G54110.1,259,0.38147638820179014
AT3G54110.1,317,0.412754021692456
AT3G54110.1,521,0.10586313614704351
AT3G54110.1,539,0.13108213279463815
AT3G54110.1,586,0.10040653794250873
AT3G54110.1,660,0.0677577296898156
AT3G54110.1,723,0.06267138366281225
AT3G54110.1,748,0.4172638284863199
AT3G54110.1,759,0.28244331617771756
AT3G54110.1,854,0.10786278026708035
AT3G54110.1,882,0.34100865901859345
AT3G54110.1,1084,0.07849689741672232
AT3G54110.1,1092,0.4908682744595369
AT3G54110.1,1116,0.505905141461769
AT3G54110.1,1136,0.24561502325903636
AT3G54110.1,1142,0.18166375345759408
AT3G54110.1,1217,0.797772661832163
AT3G54140.1,374,0.07128280168706924
AT3G54140.2,108,0.07281347713078816
AT3G54140.1,542,0.11293349057550955
AT3G54140.2,276,0.12206370225948468
AT3G54140.1,664,0.41624287783828523
AT3G54140.2,398,0.41624287783828523
AT3G54140.1,1009,0.19839334365643307
AT3G54140.2,743,0.19839334365643307
AT3G54140.1,1018,0.06864174468509104
AT3G54140.2,752,0.06864174468509104
AT3G54140.1,1118,0.23744685179775998
AT3G54140.2,852,0.23744685179775998
AT3G54140.1,1156,0.09216581980973096
AT3G54140.2,890,0.09216581980973096
AT3G54140.1,1249,0.21612209024212187
AT3G54140.2,983,0.21612209024212187
AT3G54140.1,1383,0.4685626224841011
AT3G54140.2,1117,0.4685626224841011
AT3G54140.1,1401,0.09019182535008848
AT3G54140.2,1135,0.09019182535008848
AT3G54140.1,1473,0.14828929006412989
AT3G54140.2,1207,0.14828929006412989
AT3G54140.1,1809,0.1715423091195914
AT3G54140.2,1543,0.1715423091195914
AT3G54140.1,2022,0.4008040815833178
AT3G54140.2,1756,0.4008040815833178
AT3G54170.1,991,0.052736029777795256
AT3G54190.1,313,0.11025123713388119
AT3G54190.1,570,0.6333479020820237
AT3G54190.1,627,0.12632996628570914
AT3G54190.1,894,0.5661851238016272
AT3G54190.1,924,0.1419426950813569
AT3G54190.1,1092,0.02367899696423798
AT3G54190.1,1129,0.4825931041282693
AT3G54190.1,1262,0.18619392338465815
AT3G54190.1,1654,0.0552911715385467
AT3G54190.1,1904,0.2405236564588886
AT3G54200.1,121,0.023906173769974674
AT3G54200.1,244,0.15739369428681635
AT3G54200.1,255,0.2684043507311382
AT3G54200.1,357,0.012866069440831953
AT3G54200.1,479,0.04417174587955799
AT3G54200.1,485,0.015802236786102774
AT3G54200.1,715,0.008017130257795439
AT3G54200.1,932,0.10272416485875717
AT3G54210.1,447,0.6285116675996635
AT3G54210.1,545,0.5422778939341797
AT3G54210.1,557,0.3400764542717688
AT3G54210.1,732,0.03234668722349055
AT3G54290.1,1298,0.052654636903201574
AT3G54290.1,1355,0.22588491160896748
AT3G54300.1,339,0.19219271592828593
AT3G54300.3,544,0.19219271592828593
AT3G54300.1,413,0.34805485364906474
AT3G54300.2,146,0.3777635787587189
AT3G54300.3,618,0.310449463316809
AT3G54300.1,450,0.14576957657915
AT3G54300.2,183,0.14576957657915
AT3G54300.3,655,0.14576957657915
AT3G54300.1,549,0.10454961673738647
AT3G54300.2,282,0.10454961673738647
AT3G54300.3,754,0.10454961673738647
AT3G54300.1,633,0.06120619780631307
AT3G54300.2,366,0.06120619780631307
AT3G54300.3,838,0.06120619780631307
AT3G54300.1,817,0.29898826050234767
AT3G54300.2,550,0.29898826050234767
AT3G54300.3,1022,0.29898826050234767
AT3G54300.1,842,0.10386954340767711
AT3G54300.2,575,0.10386954340767711
AT3G54300.3,1047,0.10386954340767711
AT3G54300.1,867,0.35924839954232424
AT3G54300.2,600,0.35924839954232424
AT3G54300.3,1072,0.35924839954232424
AT3G54300.1,888,0.16649227822056473
AT3G54300.2,621,0.16649227822056473
AT3G54300.3,1093,0.16649227822056473
AT3G54350.1,2076,0.15395557020640602
AT3G54350.2,2155,0.15395557020640602
AT3G54350.3,1972,0.15395557020640602
AT3G54350.4,2107,0.15395557020640602
AT3G54350.5,1851,0.15395557020640602
AT3G54350.1,2089,0.2789171317378575
AT3G54350.2,2168,0.2789171317378575
AT3G54350.3,1985,0.2789171317378575
AT3G54350.4,2120,0.2789171317378575
AT3G54350.5,1864,0.2789171317378575
AT3G54350.1,2142,0.06417728982757678
AT3G54350.2,2221,0.06417728982757678
AT3G54350.3,2038,0.06417728982757678
AT3G54350.4,2173,0.06417728982757678
AT3G54350.5,1917,0.06417728982757678
AT3G54350.1,2248,0.035024032062517196
AT3G54350.2,2327,0.035024032062517196
AT3G54350.3,2144,0.035024032062517196
AT3G54350.4,2279,0.035024032062517196
AT3G54350.5,2023,0.035024032062517196
AT3G54350.1,2307,0.7832256253343772
AT3G54350.2,2386,0.7832256253343772
AT3G54350.3,2203,0.7832256253343772
AT3G54350.4,2338,0.7832256253343772
AT3G54350.5,2082,0.7832256253343772
AT3G54350.1,2449,0.2760650750882369
AT3G54350.2,2528,0.2760650750882369
AT3G54350.3,2345,0.2760650750882369
AT3G54350.4,2480,0.2760650750882369
AT3G54350.5,2224,0.2760650750882369
AT3G54350.1,2568,0.12881263428264972
AT3G54350.2,2647,0.12881263428264972
AT3G54350.3,2464,0.12881263428264972
AT3G54350.4,2599,0.12881263428264972
AT3G54350.5,2343,0.12881263428264972
AT3G54350.1,2694,0.19082659575065034
AT3G54350.2,2773,0.19082659575065034
AT3G54350.3,2590,0.19082659575065034
AT3G54350.4,2725,0.19082659575065034
AT3G54350.5,2469,0.19082659575065034
AT3G54360.1,104,0.06067415517210894
AT3G54360.2,49,0.06067415517210894
AT3G54360.1,170,0.16057362504843808
AT3G54360.2,115,0.12774008716263766
AT3G54360.1,292,0.04214709148706544
AT3G54360.2,237,0.04214709148706544
AT3G54360.1,445,0.13821286969610863
AT3G54360.2,390,0.1536312314802944
AT3G54360.1,456,0.3195168516120919
AT3G54360.2,401,0.3195168516120919
AT3G54360.1,687,0.07963877950430465
AT3G54360.2,632,0.07963877950430465
AT3G54360.1,755,0.1388656905337609
AT3G54360.2,700,0.1388656905337609
AT3G54360.1,990,0.5534697873209603
AT3G54360.2,935,0.4944230599728329
AT3G54360.1,1011,0.4127264532391322
AT3G54360.2,956,0.4127264532391322
AT3G54360.1,1348,0.418513263357625
AT3G54360.2,1293,0.4184461703071198
AT3G54360.1,1421,0.03029403700625955
AT3G54360.2,1366,0.03029403700625955
AT3G54360.1,1433,0.22509637892107268
AT3G54360.2,1378,0.32077033293117235
AT3G54400.1,143,0.09143353679020624
AT3G54400.1,225,0.5571779091721117
AT3G54400.1,441,0.00614570819357921
AT3G54400.1,449,0.41655953612666485
AT3G54400.1,480,0.1722975145778366
AT3G54400.1,689,0.08164783147657131
AT3G54400.1,696,0.1117247061165867
AT3G54400.1,704,0.011311003752909542
AT3G54400.1,729,0.14810430551019937
AT3G54400.1,764,0.29023724882954616
AT3G54400.1,910,0.30681081316651204
AT3G54400.1,938,0.08441825663710636
AT3G54400.1,1011,0.02821995127186201
AT3G54400.1,1080,0.4723706305763347
AT3G54400.1,1377,0.17729846212707648
AT3G54400.1,1430,0.3348580359653169
AT3G54400.1,1510,0.1943781262386864
AT3G54400.1,1635,0.24935332955575346
AT3G54400.1,1642,0.3040382215089467
AT3G54440.1,1516,0.06631923459452357
AT3G54440.2,1455,0.06631923459452357
AT3G54440.3,1423,0.06631923459452357
AT3G54440.1,1699,0.06664634730915531
AT3G54440.2,1638,0.06664634730915531
AT3G54440.3,1606,0.06664634730915531
AT3G54440.1,1795,0.18230343333715338
AT3G54440.2,1734,0.18230343333715338
AT3G54440.3,1702,0.18230343333715338
AT3G54440.1,1882,0.44051841848294404
AT3G54440.2,1821,0.44051841848294404
AT3G54440.3,1789,0.44051841848294404
AT3G54440.1,2041,0.060707953838361584
AT3G54440.2,1980,0.060707953838361584
AT3G54440.3,1948,0.060707953838361584
AT3G54440.1,2098,0.47646746936554624
AT3G54440.2,2037,0.47646746936554624
AT3G54440.3,2005,0.47646746936554624
AT3G54440.1,2160,0.49341034211267026
AT3G54440.2,2099,0.49341034211267026
AT3G54440.3,2067,0.49341034211267026
AT3G54440.1,2312,0.6548411307535955
AT3G54440.2,2251,0.602052431535677
AT3G54440.3,2219,0.602052431535677
AT3G54440.1,2433,0.1142276414851996
AT3G54440.2,2372,0.1142276414851996
AT3G54440.3,2340,0.1142276414851996
AT3G54440.1,2550,0.15003225008216817
AT3G54440.2,2489,0.1329226761741747
AT3G54440.3,2457,0.1329226761741747
AT3G54440.1,2574,0.07308034013853239
AT3G54440.2,2513,0.07308034013853239
AT3G54440.3,2481,0.07308034013853239
AT3G54440.1,2722,0.06466073395740671
AT3G54440.2,2661,0.06466073395740671
AT3G54440.3,2629,0.06466073395740671
AT3G54440.1,2743,0.464007427935095
AT3G54440.2,2682,0.3377235732608956
AT3G54440.3,2650,0.3377235732608956
AT3G54440.1,2966,0.1605373358643953
AT3G54440.2,2905,0.1605373358643953
AT3G54440.3,2873,0.1605373358643953
AT3G54440.1,2971,0.22596528523134604
AT3G54440.2,2910,0.2120639874694942
AT3G54440.3,2878,0.2120639874694942
AT3G54440.1,3031,0.3284803730575229
AT3G54440.2,2970,0.3284803730575229
AT3G54440.3,2938,0.3284803730575229
AT3G54440.1,3076,0.028073865151240242
AT3G54440.2,3015,0.028073865151240242
AT3G54440.3,2983,0.028073865151240242
AT3G54440.1,3320,0.5421919263876953
AT3G54440.2,3259,0.276106174810738
AT3G54440.3,3227,0.276106174810738
AT3G54440.1,3343,0.44470153593386635
AT3G54440.2,3285,0.4722432654403787
AT3G54440.3,3250,0.4722432654403787
AT3G54440.1,3381,0.5690375630742786
AT3G54440.2,3323,0.5892202465924614
AT3G54440.3,3288,0.5892202465924614
AT3G54440.1,3546,0.41333271609300154
AT3G54440.2,3488,0.41333271609300154
AT3G54440.3,3453,0.41333271609300154
AT3G54440.2,2461,0.18888065880972663
AT3G54440.3,2429,0.18888065880972663
AT3G54470.1,213,0.010951208197876615
AT3G54470.1,372,0.16616679150086622
AT3G54470.1,411,0.12204856801716281
AT3G54470.1,701,0.061313539706933186
AT3G54470.1,801,0.030070510139614124
AT3G54470.1,831,0.46603629930898216
AT3G54470.1,869,0.4832573925965431
AT3G54470.1,891,0.34692920675425243
AT3G54470.1,955,0.023472792318503556
AT3G54470.1,1189,0.1785620453014207
AT3G54470.1,1605,0.7535057029361919
AT3G54480.1,606,0.04767742238281697
AT3G54480.3,606,0.05182350061218738
AT3G54480.4,543,0.05182350061218738
AT3G54480.5,543,0.04767742238281697
AT3G54480.1,759,0.17130220566630777
AT3G54480.3,932,0.17130220566630777
AT3G54480.4,869,0.17130220566630777
AT3G54480.5,696,0.17130220566630777
AT3G54480.6,597,0.18010180080800817
AT3G54480.1,763,0.07675454122034107
AT3G54480.3,936,0.06496087644768778
AT3G54480.4,873,0.06496087644768778
AT3G54480.5,700,0.07675454122034107
AT3G54480.6,601,0.07912723113309669
AT3G54480.1,852,0.1605310890768684
AT3G54480.3,1025,0.1667872161971893
AT3G54480.4,962,0.1667872161971893
AT3G54480.5,789,0.1605310890768684
AT3G54480.6,690,0.1587340390395271
AT3G54480.1,940,0.30696876069266105
AT3G54480.3,1113,0.2848005578532234
AT3G54480.4,1050,0.2848005578532234
AT3G54480.5,877,0.30696876069266105
AT3G54480.6,778,0.22570699845309714
AT3G54500.1,166,0.17328905822730245
AT3G54500.2,385,0.1432385903446943
AT3G54500.3,347,0.16912287125976846
AT3G54500.4,211,0.18284150762187304
AT3G54500.5,390,0.17328905822730245
AT3G54500.7,254,0.1514466311333063
AT3G54500.1,222,0.10378340837892217
AT3G54500.2,441,0.10571564917987783
AT3G54500.3,403,0.10571564917987783
AT3G54500.4,267,0.10710825848980174
AT3G54500.5,446,0.10571564917987783
AT3G54500.6,409,0.22142430928625367
AT3G54500.7,310,0.10571564917987783
AT3G54500.8,230,0.09627731978067872
AT3G54500.1,259,0.4503120807931882
AT3G54500.2,478,0.4095711154032776
AT3G54500.3,440,0.4108687655507185
AT3G54500.4,304,0.3725260521245052
AT3G54500.5,483,0.4503120807931882
AT3G54500.6,446,0.4285330912116655
AT3G54500.7,347,0.4503120807931882
AT3G54500.8,267,0.43479715259968854
AT3G54500.1,265,0.5543632146556728
AT3G54500.2,484,0.554124181209955
AT3G54500.3,446,0.5836289358384543
AT3G54500.4,310,0.577385811086804
AT3G54500.5,489,0.6199595414729566
AT3G54500.6,452,0.5140780078314726
AT3G54500.7,353,0.6137071221985214
AT3G54500.8,273,0.5840382838032459
AT3G54500.1,477,0.763976479775288
AT3G54500.2,699,0.763976479775288
AT3G54500.3,754,0.6702998274788756
AT3G54500.4,618,0.7400245492027735
AT3G54500.5,704,0.763976479775288
AT3G54500.6,667,0.8217536200310777
AT3G54500.7,568,0.7400245492027735
AT3G54500.8,488,0.7455243098134872
AT3G54500.1,730,0.6447849675093257
AT3G54500.2,1196,0.6966131266167718
AT3G54500.3,1007,0.4850342616998118
AT3G54500.5,957,0.6022867825691363
AT3G54500.6,920,0.5719021868044648
AT3G54500.7,821,0.6022867825691363
AT3G54500.8,741,0.7217576724125199
AT3G54500.1,1066,0.4766155690930913
AT3G54500.2,1532,0.4537766073995429
AT3G54500.3,1343,0.4345347240067161
AT3G54500.4,1156,0.4766155690930913
AT3G54500.5,1293,0.4766155690930913
AT3G54500.6,1256,0.49663764633330715
AT3G54500.7,1157,0.44310855249342707
AT3G54500.8,1077,0.41298304017821136
AT3G54500.1,1232,0.05419954320147845
AT3G54500.2,1698,0.05312864746910334
AT3G54500.3,1509,0.052343274259754255
AT3G54500.4,1322,0.05113902809194071
AT3G54500.5,1459,0.06274396353946536
AT3G54500.6,1422,0.0819421495142101
AT3G54500.7,1323,0.06075434416230273
AT3G54500.8,1243,0.07281283531980995
AT3G54500.1,1394,0.5875936704753795
AT3G54500.2,1860,0.5875936704753795
AT3G54500.3,1671,0.5875936704753795
AT3G54500.4,1484,0.5622595282609267
AT3G54500.5,1621,0.5836849020854984
AT3G54500.6,1584,0.5953184414576053
AT3G54500.7,1485,0.6048646816024619
AT3G54500.8,1405,0.599974440856944
AT3G54500.1,1432,0.17525620253323093
AT3G54500.2,1898,0.18366069685620645
AT3G54500.3,1709,0.1806001817466687
AT3G54500.4,1522,0.16482594675902912
AT3G54500.5,1659,0.18366069685620645
AT3G54500.6,1622,0.21178994365119702
AT3G54500.7,1523,0.1672330979147107
AT3G54500.8,1443,0.18922714071385915
AT3G54500.1,1594,0.6933996505960033
AT3G54500.2,2060,0.7041608333215398
AT3G54500.3,1871,0.6200383291163392
AT3G54500.4,1684,0.6933996505960033
AT3G54500.5,1821,0.6933996505960033
AT3G54500.6,1784,0.6842316676892451
AT3G54500.7,1685,0.7041608333215398
AT3G54500.8,1605,0.47102355909771787
AT3G54500.1,1839,0.47673926733704
AT3G54500.2,2305,0.5163001033632623
AT3G54500.3,2116,0.560451418736217
AT3G54500.4,1929,0.47884559899182155
AT3G54500.5,2066,0.5346098196068645
AT3G54500.6,2029,0.44123889004973577
AT3G54500.7,1930,0.5230540455128886
AT3G54500.8,1850,0.4523613952940911
AT3G54500.1,2039,0.13720531566838284
AT3G54500.2,2505,0.06617753884580256
AT3G54500.3,2316,0.06866386245054783
AT3G54500.4,2129,0.09601526513109121
AT3G54500.5,2266,0.12110486258555991
AT3G54500.6,2229,0.14412586957780418
